filepath,source,split,expected_class,detection_idx,bbox_norm,megadetector_conf,pred_common,pred_scientific,pred_top1_score,match_level,verdict
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_00695.jpg,inaturalist,,bighorn_sheep,3,"[0.07000000029802322, 0.7597597390413284, 0.14000000059604645, 0.46846845746040344]",0.476318,pronghorn,antilocapra americana,0.362363,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_00720.jpg,inaturalist,,bighorn_sheep,1,"[0.4489999860525131, 0.6200000047683716, 0.4779999852180481, 0.5360000133514404]",0.311035,white-tailed deer,odocoileus virginianus,0.457796,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_00728.jpg,inaturalist,,bighorn_sheep,6,"[0.786000020802021, 0.6786786764860153, 0.14000000059604645, 0.4564564526081085]",0.237549,pronghorn,antilocapra americana,0.574767,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_00862.jpg,inaturalist,,bighorn_sheep,6,"[0.7840000167489052, 0.5079999938607216, 0.07999999821186066, 0.18933333456516266]",0.380917,mule deer,odocoileus hemionus,0.880832,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_00975.jpg,inaturalist,,bighorn_sheep,1,"[0.3830000013113022, 0.4414414316415787, 0.4059999883174896, 0.5465465188026428]",0.210815,reindeer,rangifer tarandus,0.532991,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01238.jpg,inaturalist,,bighorn_sheep,4,"[0.5279999896883965, 0.544843040406704, 0.12399999797344208, 0.13901345431804657]",0.218018,mule deer,odocoileus hemionus,0.886379,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01242.jpg,inaturalist,,bighorn_sheep,4,"[0.4429999887943268, 0.5866666585206985, 0.1899999976158142, 0.2933333218097687]",0.475342,mule deer,odocoileus hemionus,0.368338,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01247.jpg,inaturalist,,bighorn_sheep,1,"[0.4970000088214874, 0.5586666613817215, 0.3140000104904175, 0.25866666436195374]",0.423096,mule deer,odocoileus hemionus,0.41152,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01247.jpg,inaturalist,,bighorn_sheep,2,"[0.15600000321865082, 0.8080000281333923, 0.18400000035762787, 0.218666672706604]",0.308838,pronghorn,antilocapra americana,0.824695,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01263.jpg,inaturalist,,bighorn_sheep,1,"[0.39900000020861626, 0.5026595667004585, 0.12200000137090683, 0.13829787075519562]",0.259277,pronghorn,antilocapra americana,0.435001,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01302.jpg,inaturalist,,bighorn_sheep,2,"[0.2880000025033951, 0.6186666637659073, 0.17599999904632568, 0.1599999964237213]",0.333496,elk,cervus canadensis,0.303366,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01322.jpg,inaturalist,,bighorn_sheep,1,"[0.6099999994039536, 0.5902777761220932, 0.4000000059604645, 0.39814814925193787]",0.38501,red deer,cervus elaphus,0.168927,order,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01478.jpg,inaturalist,,bighorn_sheep,2,"[0.8319999873638153, 0.8133333176374435, 0.328000009059906, 0.36800000071525574]",0.492676,mule deer,odocoileus hemionus,0.529883,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01683.jpg,inaturalist,,bighorn_sheep,5,"[0.22074468433856964, 0.4750000089406967, 0.19148936867713928, 0.23399999737739563]",0.421631,mule deer,odocoileus hemionus,0.403917,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01709.jpg,inaturalist,,bighorn_sheep,1,"[0.5380000025033951, 0.5331262946128845, 0.7360000014305115, 0.7349896430969238]",0.424316,mule deer,odocoileus hemionus,0.969183,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01709.jpg,inaturalist,,bighorn_sheep,2,"[0.3779999911785126, 0.6780538260936737, 0.7559999823570251, 0.6273291707038879]",0.388428,mule deer,odocoileus hemionus,0.978416,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01711.jpg,inaturalist,,bighorn_sheep,1,"[0.4042316172271967, 0.46299999952316284, 0.7772828340530396, 0.6620000004768372]",0.322754,mule deer,odocoileus hemionus,0.88366,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01752.jpg,inaturalist,,bighorn_sheep,2,"[0.5130000114440918, 0.8062499910593033, 0.3140000104904175, 0.2175000011920929]",0.491211,coyote,canis latrans,0.315466,class,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01752.jpg,inaturalist,,bighorn_sheep,3,"[0.7839999794960022, 0.6162500083446503, 0.3799999952316284, 0.6175000071525574]",0.205444,pronghorn,antilocapra americana,0.551118,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_01831.jpg,inaturalist,,bighorn_sheep,1,"[0.4959999918937683, 0.16375000029802322, 0.5199999809265137, 0.23749999701976776]",0.216357,pronghorn,antilocapra americana,0.285192,order,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02218.jpg,inaturalist,,bighorn_sheep,2,"[0.15199999511241913, 0.46133333444595337, 0.14399999380111694, 0.2613333463668823]",0.373047,white-tailed deer,odocoileus virginianus,0.709403,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02358.jpg,inaturalist,,bighorn_sheep,3,"[0.09099999815225601, 0.439999982714653, 0.18199999630451202, 0.31466665863990784]",0.285645,red deer,cervus elaphus,0.277099,order,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02572.jpg,inaturalist,,bighorn_sheep,4,"[0.23466666042804718, 0.35899999737739563, 0.14399999380111694, 0.10199999809265137]",0.472656,red deer,cervus elaphus,0.664365,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02588.jpg,inaturalist,,bighorn_sheep,1,"[0.875, 0.6826666593551636, 0.25, 0.6133333444595337]",0.49707,white-tailed deer,odocoileus virginianus,0.368095,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02666.jpg,inaturalist,,bighorn_sheep,1,"[0.10899999737739563, 0.34730539843440056, 0.21799999475479126, 0.688622772693634]",0.307711,red deer,cervus elaphus,0.181391,order,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02715.jpg,inaturalist,,bighorn_sheep,1,"[0.36200001440010965, 0.5066666603088379, 0.7200000286102295, 0.7519999742507935]",0.356689,domestic dog,canis familiaris,0.263406,class,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02772.jpg,inaturalist,,bighorn_sheep,5,"[0.4790000095963478, 0.4834834933280945, 0.1860000044107437, 0.3003003001213074]",0.484131,pronghorn,antilocapra americana,0.755061,order,flag
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02809.jpg,inaturalist,,bighorn_sheep,3,"[0.5850000083446503, 0.871999979019165, 0.21799999475479126, 0.218666672706604]",0.363525,mule deer,odocoileus hemionus,0.166876,order,uncertain
data/inaturalist/images/bighorn_sheep/inat_bighorn_sheep_02876.jpg,inaturalist,,bighorn_sheep,2,"[0.21000000089406967, 0.4774774760007858, 0.1720000058412552, 0.24624624848365784]",0.499023,wild boar,sus scrofa,0.128077,order,uncertain
data/inaturalist/images/black_wildebeest/inat_black_wildebeest_00157.jpg,inaturalist,,black_wildebeest,4,"[0.22200001031160355, 0.46000000089406967, 0.1720000058412552, 0.1626666635274887]",0.379395,white-tailed deer,odocoileus virginianus,0.223271,order,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00035.jpg,inaturalist,,blackbuck,4,"[0.27399999648332596, 0.6291291266679764, 0.21199999749660492, 0.24924924969673157]",0.247681,white-tailed deer,odocoileus virginianus,0.212159,no_match,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00064.jpg,inaturalist,,blackbuck,1,"[0.9469999931752682, 0.3341176472604275, 0.10599999874830246, 0.6070588231086731]",0.436279,white-tailed deer,odocoileus virginianus,0.226591,no_match,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00067.jpg,inaturalist,,blackbuck,2,"[0.26999999955296516, 0.22822822630405426, 0.08399999886751175, 0.1501501500606537]",0.479004,thomson's gazelle,eudorcas thomsonii,0.464123,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00067.jpg,inaturalist,,blackbuck,3,"[0.1680000051856041, 0.15465465188026428, 0.1120000034570694, 0.13513512909412384]",0.437042,grant's gazelle,nanger granti,0.394868,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00067.jpg,inaturalist,,blackbuck,5,"[0.696999978274107, 0.19069068878889084, 0.12200000137090683, 0.15915915369987488]",0.261475,thomson's gazelle,eudorcas thomsonii,0.415266,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00067.jpg,inaturalist,,blackbuck,6,"[0.5869999714195728, 0.18168167769908905, 0.11400000005960464, 0.18318317830562592]",0.217057,impala,aepyceros melampus,0.275908,no_match,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00068.jpg,inaturalist,,blackbuck,3,"[0.44499998912215233, 0.32732731476426125, 0.10599999874830246, 0.10810811072587967]",0.286237,thomson's gazelle,eudorcas thomsonii,0.456006,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00068.jpg,inaturalist,,blackbuck,4,"[0.2160000056028366, 0.32732731476426125, 0.13199999928474426, 0.10810811072587967]",0.257931,blesbok,damaliscus pygargus,0.162272,no_match,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00070.jpg,inaturalist,,blackbuck,3,"[0.04699999839067459, 0.4924924820661545, 0.09399999678134918, 0.15615615248680115]",0.497559,grant's gazelle,nanger granti,0.183462,no_match,uncertain
data/inaturalist/images/blackbuck/inat_blackbuck_00070.jpg,inaturalist,,blackbuck,4,"[0.13699999824166298, 0.4474474526941776, 0.12200000137090683, 0.11411411315202713]",0.359619,common fallow deer,dama dama,0.485489,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00070.jpg,inaturalist,,blackbuck,5,"[0.306999996304512, 0.490990974009037, 0.1459999978542328, 0.23723722994327545]",0.20752,grant's gazelle,nanger granti,0.443436,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00074.jpg,inaturalist,,blackbuck,2,"[0.4546666592359543, 0.6459999978542328, 0.2693333327770233, 0.7039999961853027]",0.214355,white-tailed deer,odocoileus virginianus,0.43753,no_match,flag
data/inaturalist/images/blackbuck/inat_blackbuck_00324.jpg,inaturalist,,blackbuck,3,"[0.3700000047683716, 0.8663663417100906, 0.23199999332427979, 0.26726725697517395]",0.466797,white-tailed deer,odocoileus virginianus,0.404616,no_match,flag
data/inaturalist/images/blesbok/inat_blesbok_00218.jpg,inaturalist,,blesbok,6,"[0.4350000023841858, 0.5044910162687302, 0.12999999523162842, 0.200598806142807]",0.343018,white-tailed deer,odocoileus virginianus,0.418236,order,flag
data/inaturalist/images/blesbok/inat_blesbok_00527.jpg,inaturalist,,blesbok,7,"[0.6680000126361847, 0.5813704431056976, 0.35199999809265137, 0.3361884355545044]",0.483887,domestic horse,equus caballus,0.179958,class,uncertain
data/inaturalist/images/bobcat/inat_bobcat_00166.jpg,inaturalist,,bobcat,1,"[0.15600000321865082, 0.6126126199960709, 0.20000000298023224, 0.45045045018196106]",0.221313,eastern gray squirrel,sciurus carolinensis,0.440128,class,flag
data/inaturalist/images/bornean_orangutan/inat_bornean_orangutan_00095.jpg,inaturalist,,bornean_orangutan,1,"[0.3330000042915344, 0.30000001192092896, 0.39800000190734863, 0.3440000116825104]",0.476318,maroon leaf monkey,presbytis rubicunda,0.292683,order,uncertain
data/inaturalist/images/bornean_orangutan/inat_bornean_orangutan_00101.jpg,inaturalist,,bornean_orangutan,1,"[0.3179999962449074, 0.6141141355037689, 0.19599999487400055, 0.6636636853218079]",0.398536,maroon leaf monkey,presbytis rubicunda,0.383332,order,flag
data/inaturalist/images/bornean_orangutan/inat_bornean_orangutan_00106.jpg,inaturalist,,bornean_orangutan,1,"[0.7800000011920929, 0.5744680911302567, 0.4399999976158142, 0.8212766051292419]",0.256711,domestic cattle,bos taurus,0.357403,class,flag
data/inaturalist/images/bornean_orangutan/inat_bornean_orangutan_00292.jpg,inaturalist,,bornean_orangutan,2,"[0.48100000619888306, 0.7730000019073486, 0.9620000123977661, 0.45399999618530273]",0.33571,american bison,bison bison,0.323878,class,flag
data/inaturalist/images/bornean_orangutan/inat_bornean_orangutan_00306.jpg,inaturalist,,bornean_orangutan,1,"[0.47599999606609344, 0.6520000100135803, 0.2906666696071625, 0.25999999046325684]",0.447754,domestic cattle,bos taurus,0.483154,class,flag
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_00345.jpg,inaturalist,,brown-throated_sloth,2,"[0.5560000091791153, 0.7553475797176361, 0.30399999022483826, 0.40374332666397095]",0.394775,black-and-gold howler monkey,alouatta caraya,0.080463,class,uncertain
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_00346.jpg,inaturalist,,brown-throated_sloth,2,"[0.4171123057603836, 0.2740000067278743, 0.5828877091407776, 0.5360000133514404]",0.238159,olive baboon,papio anubis,0.479533,class,flag
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_00860.jpg,inaturalist,,brown-throated_sloth,1,"[0.1379999965429306, 0.778554767370224, 0.23999999463558197, 0.43822842836380005]",0.383057,domestic goat,capra aegagrus hircus,0.860468,class,flag
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_00860.jpg,inaturalist,,brown-throated_sloth,2,"[0.35999999940395355, 0.4568764604628086, 0.328000009059906, 0.8205128312110901]",0.381104,domestic goat,capra aegagrus hircus,0.373392,class,flag
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_01056.jpg,inaturalist,,brown-throated_sloth,1,"[0.43700000643730164, 0.5030030012130737, 0.39800000190734863, 0.5195195078849792]",0.475586,macaque species,macaca,0.1724,class,uncertain
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_01175.jpg,inaturalist,,brown-throated_sloth,2,"[0.19999999925494194, 0.3920000046491623, 0.3240000009536743, 0.3413333296775818]",0.353271,domestic cattle,bos taurus,0.835903,class,flag
data/inaturalist/images/brown-throated_sloth/inat_brown-throated_sloth_01575.jpg,inaturalist,,brown-throated_sloth,1,"[0.41100000124424696, 0.5240000113844872, 0.8100000023841858, 0.9413333535194397]",0.368228,sambar,rusa unicolor,0.160802,class,uncertain
data/inaturalist/images/brown_bear/inat_brown_bear_00428.jpg,inaturalist,,brown_bear,1,"[0.7000000290572643, 0.5373333171010017, 0.1080000028014183, 0.15733332931995392]",0.320801,domestic cattle,bos taurus,0.855066,class,flag
data/inaturalist/images/brown_bear/inat_brown_bear_00446.jpg,inaturalist,,brown_bear,1,"[0.7372372150421143, 0.4270000159740448, 0.5255255103111267, 0.28200000524520874]",0.377197,mule deer,odocoileus hemionus,0.356664,class,flag
data/inaturalist/images/brown_bear/inat_brown_bear_00447.jpg,inaturalist,,brown_bear,1,"[0.7312312126159668, 0.4610000178217888, 0.5315315127372742, 0.20200000703334808]",0.270264,red deer,cervus elaphus,0.330887,class,flag
data/inaturalist/images/brown_bear/inat_brown_bear_00834.jpg,inaturalist,,brown_bear,2,"[0.7220000252127647, 0.3123123049736023, 0.15199999511241913, 0.3243243098258972]",0.202881,red deer,cervus elaphus,0.362373,class,flag
data/inaturalist/images/brown_bear/inat_brown_bear_01800.jpg,inaturalist,,brown_bear,1,"[0.17000000178813934, 0.5253333449363708, 0.3400000035762787, 0.6880000233650208]",0.304932,domestic cattle,bos taurus,0.405676,class,flag
data/inaturalist/images/california_ground_squirrel/inat_california_ground_squirrel_01713.jpg,inaturalist,,california_ground_squirrel,1,"[0.5799999833106995, 0.5828313231468201, 0.37599998712539673, 0.5572289228439331]",0.258789,elk,cervus canadensis,0.27329,class,uncertain
data/inaturalist/images/callicebus_genus/inat_callicebus_genus_00018.jpg,inaturalist,,callicebus_genus,1,"[0.3478260934352875, 0.3540000021457672, 0.539130449295044, 0.42800000309944153]",0.288086,domestic cattle,bos taurus,0.131872,class,uncertain
data/inaturalist/images/callicebus_genus/inat_callicebus_genus_00019.jpg,inaturalist,,callicebus_genus,1,"[0.5050000101327896, 0.3687500059604645, 0.23800000548362732, 0.3774999976158142]",0.250244,domestic cattle,bos taurus,0.280801,class,uncertain
data/inaturalist/images/callicebus_genus/inat_callicebus_genus_00031.jpg,inaturalist,,callicebus_genus,1,"[0.37200000137090683, 0.3969999998807907, 0.1626666635274887, 0.4059999883174896]",0.368408,eastern fox squirrel,sciurus niger,0.47251,class,flag
data/inaturalist/images/callicebus_genus/inat_callicebus_genus_00031.jpg,inaturalist,,callicebus_genus,2,"[0.5199999958276749, 0.5149999931454659, 0.2133333384990692, 0.21400000154972076]",0.205933,golden snub-nosed monkey,rhinopithecus roxellana,0.376327,order,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00001.jpg,inaturalist,,callithrix_species,3,"[0.21800000593066216, 0.30180180072784424, 0.3440000116825104, 0.35735735297203064]",0.316895,red-cheeked squirrel,dremomys rufigenis,0.335046,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00001.jpg,inaturalist,,callithrix_species,4,"[0.5719999894499779, 0.35285285115242004, 0.21199999749660492, 0.4114114046096802]",0.284912,eastern gray squirrel,sciurus carolinensis,0.247459,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00009.jpg,inaturalist,,callithrix_species,1,"[0.42553192377090454, 0.40700000524520874, 0.4095744788646698, 0.3140000104904175]",0.269287,margarita island capuchin,sapajus apella,0.171193,order,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00094.jpg,inaturalist,,callithrix_species,1,"[0.7439999878406525, 0.7048968970775604, 0.47600001096725464, 0.5850515365600586]",0.480469,douglas's squirrel,tamiasciurus douglasii,0.135132,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00154.jpg,inaturalist,,callithrix_species,1,"[0.4433962404727936, 0.2540000081062317, 0.5613207817077637, 0.40400001406669617]",0.25305,domestic cat,felis catus,0.450349,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00161.jpg,inaturalist,,callithrix_species,1,"[0.28600000124424696, 0.5, 0.5600000023841858, 1.0]",0.205832,carruther's mountain squirrel,funisciurus carruthersi,0.256793,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00246.jpg,inaturalist,,callithrix_species,1,"[0.38100001215934753, 0.6520000100135803, 0.27000001072883606, 0.5839999914169312]",0.329024,douglas's squirrel,tamiasciurus douglasii,0.877415,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00249.jpg,inaturalist,,callithrix_species,1,"[0.39338235557079315, 0.3009999990463257, 0.2867647111415863, 0.32600000500679016]",0.316895,eastern gray squirrel,sciurus carolinensis,0.855202,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00360.jpg,inaturalist,,callithrix_species,2,"[0.32266665995121, 0.4840000122785568, 0.4906666576862335, 0.24799999594688416]",0.21936,eastern gray squirrel,sciurus carolinensis,0.193782,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00361.jpg,inaturalist,,callithrix_species,1,"[0.5053333342075348, 0.49900001287460327, 0.3386666774749756, 0.27799999713897705]",0.385254,milne-edwards' macaque,macaca thibetana,0.199914,order,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00434.jpg,inaturalist,,callithrix_species,1,"[0.6260000169277191, 0.19452887028455734, 0.35600000619888306, 0.24924011528491974]",0.395264,douglas's squirrel,tamiasciurus douglasii,0.290064,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00460.jpg,inaturalist,,callithrix_species,1,"[0.5020000040531158, 0.3880000114440918, 0.17599999904632568, 0.2639999985694885]",0.464355,primate,,0.149507,order,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00529.jpg,inaturalist,,callithrix_species,2,"[0.20050125941634178, 0.2880000025033951, 0.2857142984867096, 0.23199999332427979]",0.486084,domestic cat,felis catus,0.976649,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00529.jpg,inaturalist,,callithrix_species,3,"[0.2957393489778042, 0.2330000028014183, 0.4761904776096344, 0.33799999952316284]",0.38208,domestic cat,felis catus,0.14913,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00533.jpg,inaturalist,,callithrix_species,2,"[0.6600000262260437, 0.35066667199134827, 0.20399999618530273, 0.30133333802223206]",0.267203,domestic cat,felis catus,0.445999,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00558.jpg,inaturalist,,callithrix_species,1,"[0.5990000069141388, 0.4489489495754242, 0.33399999141693115, 0.45945945382118225]",0.477539,canada lynx,lynx canadensis,0.109964,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00676.jpg,inaturalist,,callithrix_species,1,"[0.541999988257885, 0.335999995470047, 0.2160000056028366, 0.25200000405311584]",0.263184,eastern gray squirrel,sciurus carolinensis,0.803768,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00683.jpg,inaturalist,,callithrix_species,1,"[0.5239999890327454, 0.43399999290704727, 0.14800000190734863, 0.20000000298023224]",0.37207,eastern gray squirrel,sciurus carolinensis,0.537586,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00698.jpg,inaturalist,,callithrix_species,2,"[0.31599999219179153, 0.5173333138227463, 0.46399998664855957, 0.30399999022483826]",0.203247,eastern gray squirrel,sciurus carolinensis,0.44169,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00699.jpg,inaturalist,,callithrix_species,1,"[0.5539999753236771, 0.6239999979734421, 0.10400000214576721, 0.41066667437553406]",0.256348,eastern gray squirrel,sciurus carolinensis,0.520401,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00699.jpg,inaturalist,,callithrix_species,2,"[0.4400000125169754, 0.41333332657814026, 0.30799999833106995, 0.6079999804496765]",0.218384,ruwenzori sun squirrel,heliosciurus ruwenzorii,0.130197,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00701.jpg,inaturalist,,callithrix_species,1,"[0.721999991685152, 0.41333332657814026, 0.10000000149011612, 0.36266666650772095]",0.44165,eastern gray squirrel,sciurus carolinensis,0.482152,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00716.jpg,inaturalist,,callithrix_species,1,"[0.4564564377069473, 0.21900000423192978, 0.2642642557621002, 0.26600000262260437]",0.489746,blue monkey,cercopithecus mitis,0.127816,order,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00791.jpg,inaturalist,,callithrix_species,1,"[0.7190000116825104, 0.5079999938607216, 0.49000000953674316, 0.2213333398103714]",0.227173,arizona black-tailed prairie dog,cynomys ludovicianus,0.186571,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00793.jpg,inaturalist,,callithrix_species,1,"[0.125, 0.6319999992847443, 0.25, 0.2879999876022339]",0.428502,yellow-bellied marmot,marmota flaviventris,0.493867,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00794.jpg,inaturalist,,callithrix_species,3,"[0.18200000375509262, 0.3773333430290222, 0.2680000066757202, 0.25333333015441895]",0.498535,eastern gray squirrel,sciurus carolinensis,0.433506,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00795.jpg,inaturalist,,callithrix_species,3,"[0.19200000166893005, 0.41200000792741776, 0.23600000143051147, 0.18933333456516266]",0.464355,white-tailed antelope squirrel,ammospermophilus leucurus,0.211228,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_00796.jpg,inaturalist,,callithrix_species,2,"[0.5849999934434891, 0.41466666758060455, 0.33000001311302185, 0.4026666581630707]",0.392822,eastern gray squirrel,sciurus carolinensis,0.66137,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00923.jpg,inaturalist,,callithrix_species,2,"[0.25352112017571926, 0.625, 0.4676056206226349, 0.7459999918937683]",0.425781,douglas's squirrel,tamiasciurus douglasii,0.443261,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00923.jpg,inaturalist,,callithrix_species,3,"[0.1999999936670065, 0.44200001657009125, 0.36056336760520935, 0.2840000092983246]",0.239502,red fox,vulpes vulpes,0.551058,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_00974.jpg,inaturalist,,callithrix_species,1,"[0.48222748935222626, 0.38500000536441803, 0.36729857325553894, 0.2980000078678131]",0.499023,american bison,bison bison,0.37384,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01008.jpg,inaturalist,,callithrix_species,1,"[0.48500000685453415, 0.3920000046491623, 0.20200000703334808, 0.2240000069141388]",0.229858,eastern gray squirrel,sciurus carolinensis,0.590239,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01014.jpg,inaturalist,,callithrix_species,1,"[0.5600000023841858, 0.5906666666269302, 0.3799999952316284, 0.8133333325386047]",0.424316,eastern gray squirrel,sciurus carolinensis,0.357609,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01029.jpg,inaturalist,,callithrix_species,1,"[0.3489999994635582, 0.21621621772646904, 0.20999999344348907, 0.342342346906662]",0.322998,vervet monkey,chlorocebus pygerythrus,0.201351,order,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_01030.jpg,inaturalist,,callithrix_species,1,"[0.12600000202655792, 0.24024023301899433, 0.25200000405311584, 0.4744744598865509]",0.315764,coyote,canis latrans,0.492629,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01045.jpg,inaturalist,,callithrix_species,1,"[0.33799999952316284, 0.5525525659322739, 0.46799999475479126, 0.7687687873840332]",0.474121,ruwenzori sun squirrel,heliosciurus ruwenzorii,0.237771,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_01066.jpg,inaturalist,,callithrix_species,1,"[0.587087094783783, 0.2680000066757202, 0.2912912964820862, 0.25600001215934753]",0.260254,eastern gray squirrel,sciurus carolinensis,0.260251,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_01109.jpg,inaturalist,,callithrix_species,1,"[0.47200000286102295, 0.453000009059906, 0.14399999380111694, 0.27799999713897705]",0.221069,douglas's squirrel,tamiasciurus douglasii,0.206476,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_01150.jpg,inaturalist,,callithrix_species,1,"[0.568000003695488, 0.585999995470047, 0.41066667437553406, 0.6079999804496765]",0.316984,eastern gray squirrel,sciurus carolinensis,0.68739,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01216.jpg,inaturalist,,callithrix_species,1,"[0.5259999930858612, 0.6366366446018219, 0.2919999957084656, 0.2942942976951599]",0.392334,south american coati,nasua nasua,0.563635,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01290.jpg,inaturalist,,callithrix_species,1,"[0.19500000402331352, 0.39663460850715637, 0.34200000762939453, 0.48076921701431274]",0.200684,american badger,taxidea taxus,0.174447,class,uncertain
data/inaturalist/images/callithrix_species/inat_callithrix_species_01291.jpg,inaturalist,,callithrix_species,2,"[0.6764706075191498, 0.3500000089406967, 0.5518207550048828, 0.13199999928474426]",0.316984,south american coati,nasua nasua,0.600381,class,flag
data/inaturalist/images/callithrix_species/inat_callithrix_species_01301.jpg,inaturalist,,callithrix_species,2,"[0.2709999904036522, 0.6531531512737274, 0.16599999368190765, 0.38738739490509033]",0.232552,yellow-bellied marmot,marmota flaviventris,0.354698,class,flag
