filepath,source,split,expected_class,detection_idx,bbox_norm,megadetector_conf,pred_common,pred_scientific,pred_top1_score,match_level,verdict
data/inaturalist/images/domestic_cat/inat_domestic_cat_02677.jpg,inaturalist,,domestic_cat,2,"[0.8429999947547913, 0.4841040372848511, 0.3140000104904175, 0.5115606784820557]",0.797363,domestic dog,canis familiaris,0.885935,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_02933.jpg,inaturalist,,domestic_cat,1,"[0.4308510646224022, 0.4689999967813492, 0.15425531566143036, 0.17399999499320984]",0.873535,domestic dog,canis familiaris,0.221455,order,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_03007.jpg,inaturalist,,domestic_cat,1,"[0.7409999817609787, 0.564371258020401, 0.3779999911785126, 0.4341317415237427]",0.6408,human,homo sapiens,0.196711,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_03009.jpg,inaturalist,,domestic_cat,1,"[0.6709999740123749, 0.450598806142807, 0.6499999761581421, 0.5479041934013367]",0.572266,domestic cattle,bos taurus,0.858491,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03098.jpg,inaturalist,,domestic_cat,2,"[0.3946666717529297, 0.4710000082850456, 0.35733333230018616, 0.22599999606609344]",0.91508,human,homo sapiens,0.571026,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03275.jpg,inaturalist,,domestic_cat,1,"[0.8213333040475845, 0.3019999973475933, 0.35733333230018616, 0.11999999731779099]",0.916544,california ground squirrel,otospermophilus beecheyi,0.430681,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03366.jpg,inaturalist,,domestic_cat,1,"[0.4449999928474426, 0.8199999928474426, 0.25, 0.36000001430511475]",0.864746,domestic goat,capra aegagrus hircus,0.690286,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03468.jpg,inaturalist,,domestic_cat,1,"[0.7626666873693466, 0.45400001108646393, 0.36800000071525574, 0.25600001215934753]",0.894043,plains zebra,equus quagga,0.532784,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03541.jpg,inaturalist,,domestic_cat,1,"[0.7493333518505096, 0.6019999906420708, 0.4266666769981384, 0.18400000035762787]",0.816008,domestic goat,capra aegagrus hircus,0.356744,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03593.jpg,inaturalist,,domestic_cat,2,"[0.6239999756217003, 0.20533333718776703, 0.09600000083446503, 0.2133333384990692]",0.503409,white-tailed deer,odocoileus virginianus,0.211022,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_03594.jpg,inaturalist,,domestic_cat,2,"[0.6330000273883343, 0.25466666370630264, 0.12200000137090683, 0.2693333327770233]",0.890243,pronghorn,antilocapra americana,0.772001,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03595.jpg,inaturalist,,domestic_cat,1,"[0.5799999833106995, 0.5666666775941849, 0.8399999737739563, 0.445333331823349]",0.904831,canis species,canis,0.370265,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03595.jpg,inaturalist,,domestic_cat,2,"[0.6639999821782112, 0.2706666737794876, 0.14000000059604645, 0.2800000011920929]",0.894633,pronghorn,antilocapra americana,0.684501,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03763.jpg,inaturalist,,domestic_cat,1,"[0.5919999927282333, 0.6026666760444641, 0.164000004529953, 0.29866665601730347]",0.888184,eastern gray squirrel,sciurus carolinensis,0.340541,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_03798.jpg,inaturalist,,domestic_cat,1,"[0.22999999672174454, 0.5664652436971664, 0.3799999952316284, 0.317220538854599]",0.905762,domestic dog,canis familiaris,0.28405,order,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_04081.jpg,inaturalist,,domestic_cat,1,"[0.10400000214576721, 0.6916167736053467, 0.20800000429153442, 0.35329341888427734]",0.910243,coyote,canis latrans,0.485017,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_04294.jpg,inaturalist,,domestic_cat,1,"[0.9350000098347664, 0.5157894715666771, 0.06599999964237213, 0.18421052396297455]",0.924144,red fox,vulpes vulpes,0.425763,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_04704.jpg,inaturalist,,domestic_cat,1,"[0.4740000069141388, 0.592342346906662, 0.3199999928474426, 0.4054054021835327]",0.964355,domestic cattle,bos taurus,0.798207,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05160.jpg,inaturalist,,domestic_cat,1,"[0.48000000417232513, 0.1720000021159649, 0.2133333384990692, 0.25200000405311584]",0.92627,domestic cattle,bos taurus,0.389203,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05201.jpg,inaturalist,,domestic_cat,1,"[0.9090000167489052, 0.6741741448640823, 0.18199999630451202, 0.26726725697517395]",0.765137,common wildebeest,connochaetes taurinus,0.173088,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_05211.jpg,inaturalist,,domestic_cat,2,"[0.2149999961256981, 0.5210210382938385, 0.24199999868869781, 0.2852852940559387]",0.931641,american black bear,ursus americanus,0.540137,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05674.jpg,inaturalist,,domestic_cat,2,"[0.6573333218693733, 0.4190000146627426, 0.21066667139530182, 0.09000000357627869]",0.755371,pronghorn,antilocapra americana,0.555591,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05887.jpg,inaturalist,,domestic_cat,1,"[0.21400000154972076, 0.6486486494541168, 0.42800000309944153, 0.684684693813324]",0.967285,plains zebra,equus quagga,0.401911,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05988.jpg,inaturalist,,domestic_cat,2,"[0.5560000017285347, 0.537537544965744, 0.14000000059604645, 0.21021020412445068]",0.852539,eurasian red squirrel,sciurus vulgaris,0.597852,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_05989.jpg,inaturalist,,domestic_cat,2,"[0.5850000083446503, 0.5660660564899445, 0.21799999475479126, 0.3213213086128235]",0.592285,eurasian red squirrel,sciurus vulgaris,0.272322,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_05990.jpg,inaturalist,,domestic_cat,2,"[0.5990000218153, 0.1831831857562065, 0.09000000357627869, 0.1921921968460083]",0.88531,white-tailed deer,odocoileus virginianus,0.286404,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_05990.jpg,inaturalist,,domestic_cat,3,"[0.5880000069737434, 0.7597597539424896, 0.20000000298023224, 0.27627629041671753]",0.653809,eurasian red squirrel,sciurus vulgaris,0.100501,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_06183.jpg,inaturalist,,domestic_cat,1,"[0.318000003695488, 0.5600000023841858, 0.13199999928474426, 0.3946666717529297]",0.756348,woodchuck,marmota monax,0.235589,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_06229.jpg,inaturalist,,domestic_cat,1,"[0.9040000140666962, 0.289000004529953, 0.18666666746139526, 0.2619999945163727]",0.557382,human,homo sapiens,0.806205,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_06375.jpg,inaturalist,,domestic_cat,1,"[0.45611703395843506, 0.763000026345253, 0.9122340679168701, 0.4740000069141388]",0.619999,golden jackal,canis aureus,0.22263,order,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_06819.jpg,inaturalist,,domestic_cat,2,"[0.916999988257885, 0.597597599029541, 0.16599999368190765, 0.6606606841087341]",0.871156,domestic goat,capra aegagrus hircus,0.180606,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_06831.jpg,inaturalist,,domestic_cat,1,"[0.8959999978542328, 0.7207207083702087, 0.20800000429153442, 0.5285285115242004]",0.556369,woodchuck,marmota monax,0.23295,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_06942.jpg,inaturalist,,domestic_cat,2,"[0.09733333438634872, 0.16899999976158142, 0.19466666877269745, 0.1340000033378601]",0.712543,european roe deer,capreolus capreolus,0.430723,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_07002.jpg,inaturalist,,domestic_cat,1,"[0.2849999964237213, 0.5315315276384354, 0.22200000286102295, 0.36036035418510437]",0.909668,northern raccoon,procyon lotor,0.198354,order,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_07003.jpg,inaturalist,,domestic_cat,1,"[0.29899999871850014, 0.5810810625553131, 0.11400000005960464, 0.315315306186676]",0.899414,wild boar,sus scrofa,0.175428,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_07236.jpg,inaturalist,,domestic_cat,1,"[0.20900000259280205, 0.47700001299381256, 0.2980000078678131, 0.17800000309944153]",0.53418,domestic cattle,bos taurus,0.141567,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_07505.jpg,inaturalist,,domestic_cat,1,"[0.22499999403953552, 0.5870870798826218, 0.10199999809265137, 0.14714714884757996]",0.883846,arizona black-tailed prairie dog,cynomys ludovicianus,0.31832,class,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_07521.jpg,inaturalist,,domestic_cat,1,"[0.5430000126361847, 0.437333345413208, 0.37400001287460327, 0.4266666769981384]",0.951172,domestic dog,canis familiaris,0.436726,order,flag
data/inaturalist/images/domestic_cat/inat_domestic_cat_07629.jpg,inaturalist,,domestic_cat,1,"[0.31200000643730164, 0.6610000133514404, 0.6240000128746033, 0.6740000247955322]",0.567383,mule deer,odocoileus hemionus,0.238782,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_07657.jpg,inaturalist,,domestic_cat,1,"[0.6700000315904617, 0.7462686598300934, 0.2240000069141388, 0.18507462739944458]",0.522949,domestic cattle,bos taurus,0.269276,class,uncertain
data/inaturalist/images/domestic_cat/inat_domestic_cat_07664.jpg,inaturalist,,domestic_cat,1,"[0.1940000057220459, 0.6767371594905853, 0.3880000114440918, 0.5438066720962524]",0.869141,domestic dog,canis familiaris,0.748994,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00022.jpg,inaturalist,,domestic_cattle,5,"[0.3059999942779541, 0.9399399533867836, 0.23199999332427979, 0.12012012302875519]",0.735481,white-tailed deer,odocoileus virginianus,0.725991,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00118.jpg,inaturalist,,domestic_cattle,2,"[0.6150000207126141, 0.5960000082850456, 0.12200000137090683, 0.19466666877269745]",0.746951,domestic horse,equus caballus,0.612947,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00118.jpg,inaturalist,,domestic_cattle,3,"[0.6700000092387199, 0.6413333341479301, 0.12800000607967377, 0.2266666740179062]",0.609801,domestic horse,equus caballus,0.564408,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00136.jpg,inaturalist,,domestic_cattle,2,"[0.42900000885128975, 0.489333339035511, 0.0860000029206276, 0.20000000298023224]",0.885907,human,homo sapiens,0.787519,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00137.jpg,inaturalist,,domestic_cattle,1,"[0.7620000019669533, 0.6013333424925804, 0.2280000001192093, 0.19466666877269745]",0.919587,human,homo sapiens,0.756832,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00193.jpg,inaturalist,,domestic_cattle,5,"[0.5279999934136868, 0.40800000727176666, 0.11999999731779099, 0.13866665959358215]",0.771484,white-tailed deer,odocoileus virginianus,0.820009,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00196.jpg,inaturalist,,domestic_cattle,3,"[0.47200001031160355, 0.4506666734814644, 0.07999999821186066, 0.24533332884311676]",0.865723,domestic horse,equus caballus,0.594228,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00197.jpg,inaturalist,,domestic_cattle,2,"[0.6460000164806843, 0.46133333444595337, 0.10000000149011612, 0.218666672706604]",0.810822,domestic horse,equus caballus,0.552126,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00201.jpg,inaturalist,,domestic_cattle,1,"[0.48900000751018524, 0.5920000076293945, 0.11800000071525574, 0.19733333587646484]",0.895508,white-tailed deer,odocoileus virginianus,0.471387,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00201.jpg,inaturalist,,domestic_cattle,3,"[0.6080000102519989, 0.5293333306908607, 0.08799999952316284, 0.14666666090488434]",0.726074,domestic horse,equus caballus,0.471396,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00202.jpg,inaturalist,,domestic_cattle,1,"[0.5970000103116035, 0.4959999918937683, 0.20999999344348907, 0.25066667795181274]",0.935059,human,homo sapiens,0.556266,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00202.jpg,inaturalist,,domestic_cattle,2,"[0.30900001153349876, 0.4493333362042904, 0.10599999874830246, 0.11999999731779099]",0.889648,human,homo sapiens,0.700571,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00258.jpg,inaturalist,,domestic_cattle,1,"[0.5209999978542328, 0.48533331602811813, 0.22200000286102295, 0.2293333262205124]",0.913574,white-tailed deer,odocoileus virginianus,0.518165,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00264.jpg,inaturalist,,domestic_cattle,1,"[0.841999989002943, 0.7813333198428154, 0.1080000028014183, 0.12800000607967377]",0.896535,white-tailed deer,odocoileus virginianus,0.980451,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00265.jpg,inaturalist,,domestic_cattle,1,"[0.4840000122785568, 0.6306666731834412, 0.40400001406669617, 0.48266667127609253]",0.964844,white-tailed deer,odocoileus virginianus,0.681596,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00323.jpg,inaturalist,,domestic_cattle,1,"[0.9339999705553055, 0.41333332657814026, 0.13199999928474426, 0.8266666531562805]",0.767203,white-tailed deer,odocoileus virginianus,0.397352,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00327.jpg,inaturalist,,domestic_cattle,1,"[0.6390000209212303, 0.3474320322275162, 0.17000000178813934, 0.1993957757949829]",0.907715,przewalski's horse,equus ferus,0.566939,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00445.jpg,inaturalist,,domestic_cattle,1,"[0.19999999552965164, 0.7039274647831917, 0.19599999487400055, 0.24169184267520905]",0.914551,white-tailed deer,odocoileus virginianus,0.825852,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00445.jpg,inaturalist,,domestic_cattle,2,"[0.635000005364418, 0.21299093589186668, 0.20600000023841858, 0.10574018210172653]",0.879453,white-tailed deer,odocoileus virginianus,0.412807,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00445.jpg,inaturalist,,domestic_cattle,3,"[0.18700000643730164, 0.33836856856942177, 0.1940000057220459, 0.12084592133760452]",0.863348,white-tailed deer,odocoileus virginianus,0.444714,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00445.jpg,inaturalist,,domestic_cattle,4,"[0.8369999974966049, 0.16465256735682487, 0.17399999499320984, 0.10574018210172653]",0.823242,white-tailed deer,odocoileus virginianus,0.798721,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00445.jpg,inaturalist,,domestic_cattle,5,"[0.7210000157356262, 0.14048338681459427, 0.12999999523162842, 0.09969788789749146]",0.802734,white-tailed deer,odocoileus virginianus,0.62444,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00452.jpg,inaturalist,,domestic_cattle,1,"[0.3269999884068966, 0.4026666730642319, 0.10599999874830246, 0.2240000069141388]",0.794046,white-tailed deer,odocoileus virginianus,0.329802,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00564.jpg,inaturalist,,domestic_cattle,2,"[0.5849999971687794, 0.5760000199079514, 0.11400000005960464, 0.2666666805744171]",0.947779,white-tailed deer,odocoileus virginianus,0.534917,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00564.jpg,inaturalist,,domestic_cattle,3,"[0.8060000240802765, 0.5719999969005585, 0.11599999666213989, 0.2746666669845581]",0.941923,white-tailed deer,odocoileus virginianus,0.942781,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00565.jpg,inaturalist,,domestic_cattle,3,"[0.6510000228881836, 0.47866667807102203, 0.10199999809265137, 0.23733332753181458]",0.92627,white-tailed deer,odocoileus virginianus,0.832305,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00582.jpg,inaturalist,,domestic_cattle,1,"[0.35599999874830246, 0.4333333224058151, 0.23999999463558197, 0.2800000011920929]",0.870605,domestic horse,equus caballus,0.587605,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00582.jpg,inaturalist,,domestic_cattle,2,"[0.035999998450279236, 0.3973333388566971, 0.07199999690055847, 0.1706666648387909]",0.823816,white-tailed deer,odocoileus virginianus,0.547099,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00601.jpg,inaturalist,,domestic_cattle,1,"[0.7080000266432762, 0.2199999988079071, 0.1733333319425583, 0.07199999690055847]",0.835041,white-tailed deer,odocoileus virginianus,0.427038,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00606.jpg,inaturalist,,domestic_cattle,1,"[0.308999989181757, 0.5105740278959274, 0.09799999743700027, 0.2839879095554352]",0.934114,domestic horse,equus caballus,0.390347,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00606.jpg,inaturalist,,domestic_cattle,3,"[0.13999999687075615, 0.5981873273849487, 0.19599999487400055, 0.1993957757949829]",0.851147,white-tailed deer,odocoileus virginianus,0.290484,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00632.jpg,inaturalist,,domestic_cattle,3,"[0.3799999915063381, 0.5840000212192535, 0.11999999731779099, 0.08799999952316284]",0.583699,domestic horse,equus caballus,0.670203,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00693.jpg,inaturalist,,domestic_cattle,2,"[0.8499999791383743, 0.5879999846220016, 0.13199999928474426, 0.25866666436195374]",0.89209,white-tailed deer,odocoileus virginianus,0.698481,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00742.jpg,inaturalist,,domestic_cattle,3,"[0.5460000038146973, 0.6540785580873489, 0.3240000009536743, 0.32930514216423035]",0.894043,mule deer,odocoileus hemionus,0.140052,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00764.jpg,inaturalist,,domestic_cattle,1,"[0.5060000121593475, 0.5551601350307465, 0.3240000009536743, 0.41281139850616455]",0.905273,domestic horse,equus caballus,0.924921,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00771.jpg,inaturalist,,domestic_cattle,2,"[0.40299998968839645, 0.5210210233926773, 0.0820000022649765, 0.24924924969673157]",0.719727,mule deer,odocoileus hemionus,0.28751,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00772.jpg,inaturalist,,domestic_cattle,1,"[0.3929999992251396, 0.4624624699354172, 0.0820000022649765, 0.24024024605751038]",0.649902,red deer,cervus elaphus,0.256397,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00824.jpg,inaturalist,,domestic_cattle,1,"[0.4270000085234642, 0.633633628487587, 0.1379999965429306, 0.36036035418510437]",0.863281,mule deer,odocoileus hemionus,0.404441,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00856.jpg,inaturalist,,domestic_cattle,1,"[0.25600000470876694, 0.5266666635870934, 0.21199999749660492, 0.1626666635274887]",0.89209,white-tailed deer,odocoileus virginianus,0.241576,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00883.jpg,inaturalist,,domestic_cattle,2,"[0.8379999995231628, 0.450666680932045, 0.3240000009536743, 0.36800000071525574]",0.946289,red deer,cervus elaphus,0.396191,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00925.jpg,inaturalist,,domestic_cattle,1,"[0.08299999684095383, 0.6373333185911179, 0.16599999368190765, 0.35733333230018616]",0.762207,plains zebra,equus quagga,0.430127,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00934.jpg,inaturalist,,domestic_cattle,1,"[0.8790000304579735, 0.5079999938607216, 0.1420000046491623, 0.20000000298023224]",0.938994,mule deer,odocoileus hemionus,0.410797,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00941.jpg,inaturalist,,domestic_cattle,1,"[0.8213333487510681, 0.40200000628829, 0.218666672706604, 0.11999999731779099]",0.88916,white-tailed deer,odocoileus virginianus,0.49542,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_00965.jpg,inaturalist,,domestic_cattle,1,"[0.2889999933540821, 0.6077844575047493, 0.11400000005960464, 0.19760479032993317]",0.911664,red deer,cervus elaphus,0.448316,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01004.jpg,inaturalist,,domestic_cattle,1,"[0.38599999248981476, 0.72775799036026, 0.18799999356269836, 0.2241992950439453]",0.919434,domestic cat,felis catus,0.405322,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01036.jpg,inaturalist,,domestic_cattle,2,"[0.050999999046325684, 0.6226666569709778, 0.10199999809265137, 0.7386666536331177]",0.86042,coyote,canis latrans,0.468206,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01037.jpg,inaturalist,,domestic_cattle,2,"[0.33400000631809235, 0.7559999972581863, 0.1599999964237213, 0.3440000116825104]",0.930698,domestic dog,canis familiaris,0.364381,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01039.jpg,inaturalist,,domestic_cattle,7,"[0.7549999803304672, 0.4747634083032608, 0.11800000071525574, 0.16088327765464783]",0.581543,white-tailed deer,odocoileus virginianus,0.703475,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01064.jpg,inaturalist,,domestic_cattle,1,"[0.752000018954277, 0.4946619123220444, 0.3319999873638153, 0.5053380727767944]",0.857422,human,homo sapiens,0.292697,class,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01098.jpg,inaturalist,,domestic_cattle,1,"[0.8850000128149986, 0.6006005853414536, 0.22599999606609344, 0.4564564526081085]",0.869629,domestic horse,equus caballus,0.449007,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01098.jpg,inaturalist,,domestic_cattle,2,"[0.517999991774559, 0.611111119389534, 0.19200000166893005, 0.3633633553981781]",0.846754,domestic horse,equus caballus,0.495593,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01221.jpg,inaturalist,,domestic_cattle,1,"[0.6539999693632126, 0.6362275332212448, 0.2759999930858612, 0.398203581571579]",0.76123,white-tailed deer,odocoileus virginianus,0.552723,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01305.jpg,inaturalist,,domestic_cattle,2,"[0.06300000101327896, 0.40824468433856964, 0.12600000202655792, 0.3643617033958435]",0.798828,domestic horse,equus caballus,0.918859,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01305.jpg,inaturalist,,domestic_cattle,3,"[0.12700000032782555, 0.3896276652812958, 0.17800000309944153, 0.3164893686771393]",0.696777,domestic horse,equus caballus,0.953263,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01437.jpg,inaturalist,,domestic_cattle,1,"[0.8949468210339546, 0.5309999883174896, 0.21010638773441315, 0.3659999966621399]",0.775391,human,homo sapiens,0.340989,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01450.jpg,inaturalist,,domestic_cattle,2,"[0.8399999774992466, 0.3723723664879799, 0.08399999886751175, 0.22822822630405426]",0.885798,domestic horse,equus caballus,0.285643,class,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01485.jpg,inaturalist,,domestic_cattle,1,"[0.36800000071525574, 0.7853333503007889, 0.5600000023841858, 0.41333332657814026]",0.918457,domestic horse,equus caballus,0.789207,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01597.jpg,inaturalist,,domestic_cattle,4,"[0.7220000140368938, 0.5179999992251396, 0.07599999755620956, 0.2160000056028366]",0.555176,domestic horse,equus caballus,0.835388,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01600.jpg,inaturalist,,domestic_cattle,1,"[0.24199999868869781, 0.7305764406919479, 0.20399999618530273, 0.39849624037742615]",0.888672,white-tailed deer,odocoileus virginianus,0.877625,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01601.jpg,inaturalist,,domestic_cattle,1,"[0.573000006377697, 0.7056074738502502, 0.17000000178813934, 0.4579439163208008]",0.70459,white-tailed deer,odocoileus virginianus,0.890963,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01721.jpg,inaturalist,,domestic_cattle,2,"[0.09600000083446503, 0.5000000074505806, 0.1120000034570694, 0.11702127754688263]",0.923377,white-tailed deer,odocoileus virginianus,0.530227,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01725.jpg,inaturalist,,domestic_cattle,2,"[0.09600000083446503, 0.5000000074505806, 0.1120000034570694, 0.11702127754688263]",0.923377,white-tailed deer,odocoileus virginianus,0.530227,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01804.jpg,inaturalist,,domestic_cattle,1,"[0.455999992787838, 0.8400000259280205, 0.23999999463558197, 0.12800000607967377]",0.898487,white-tailed deer,odocoileus virginianus,0.300054,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01814.jpg,inaturalist,,domestic_cattle,2,"[0.48399998992681503, 0.31138789653778076, 0.12399999797344208, 0.15302491188049316]",0.837402,white-tailed deer,odocoileus virginianus,0.632187,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01825.jpg,inaturalist,,domestic_cattle,1,"[0.6480000019073486, 0.6480000019073486, 0.5013333559036255, 0.25999999046325684]",0.869141,wild boar,sus scrofa,0.177355,order,uncertain
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_01940.jpg,inaturalist,,domestic_cattle,3,"[0.5429999977350235, 0.57824931666255, 0.11800000071525574, 0.12201591581106186]",0.672841,domestic horse,equus caballus,0.60374,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_02117.jpg,inaturalist,,domestic_cattle,1,"[0.5099999904632568, 0.5510510504245758, 0.25999999046325684, 0.3753753900527954]",0.949219,domestic horse,equus caballus,0.906909,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_02135.jpg,inaturalist,,domestic_cattle,4,"[0.0560000017285347, 0.5735735595226288, 0.1120000034570694, 0.19819819927215576]",0.602245,domestic horse,equus caballus,0.437388,class,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_02160.jpg,inaturalist,,domestic_cattle,2,"[0.0849999999627471, 0.3918918967247009, 0.15399999916553497, 0.4354354441165924]",0.916016,red deer,cervus elaphus,0.369378,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_02329.jpg,inaturalist,,domestic_cattle,1,"[0.9239999875426292, 0.4658273458480835, 0.15199999511241913, 0.5359712243080139]",0.88623,sika deer,cervus nippon,0.395878,order,flag
data/inaturalist/images/domestic_cattle/inat_domestic_cattle_02374.jpg,inaturalist,,domestic_cattle,2,"[0.8733333311975002, 0.5620000138878822, 0.11999999731779099, 0.14000000059604645]",0.898487,domestic horse,equus caballus,0.888276,class,flag
